Time,Radiation [W/m^2],Radiation  S.D,Radiation  VARIANCE,Wind Speed [m/s],Wind Speed S.D,Wind Speed VARIANCE,Wind Direction [Deg],Wind Direction S.D,Wind Direction VARIANCE,TC8 Temp [C],TC2 Temp [C],TC9 Temp [C],TC6 Temp [C],TC10 Temp [C],TC12 Temp [C],TC13 Temp [C],TC14 Temp [C],TC8 S.D,TC2 S.D,TC9 S.D,TC6 S.D,TC10 S.D,TC12 S.D,TC13 S.D,TC14 S.D,TC8 Variance,TC2 Variance,TC9 Variance,TC6 Variance,TC10 Variance,TC12 Variance,TC13 Variance,TC14 Variance
3710551281.935052,229.497156,0.000312,0.000000,0.000000,0.000208,0.000000,10.000000,0.157045,0.024663,30.345356,34.620841,47.282036,32.199187,29.554637,29.203696,29.122574,28.409207,0.009032,0.006990,0.052107,0.004939,0.005222,0.033755,0.019133,0.094218,0.000082,0.000049,0.002715,0.000024,0.000027,0.001139,0.000366,0.008877
3710551631.935523,241.930354,0.000348,0.000000,0.000000,0.000259,0.000000,10.000000,0.145791,0.021255,30.580394,34.900302,47.870310,32.212244,29.440146,29.375271,29.175074,28.499885,0.007809,0.003255,0.045257,0.004618,0.014296,0.028801,0.015044,0.060071,0.000061,0.000011,0.002048,0.000021,0.000204,0.000830,0.000226,0.003608
3710551981.934992,256.228533,0.000310,0.000000,0.000000,0.000222,0.000000,10.000000,0.090640,0.008216,30.743265,35.056154,47.500602,32.202300,29.698584,29.525712,29.194850,28.290019,0.020250,0.009673,0.026953,0.007352,0.023850,0.066925,0.012392,0.144418,0.000410,0.000094,0.000726,0.000054,0.000569,0.004479,0.000154,0.020857
3710552331.935463,266.175091,0.000353,0.000000,0.000000,0.000230,0.000000,10.000000,0.000259,0.000000,31.076498,35.530964,49.522988,32.198087,30.503989,29.601435,29.201335,28.974983,0.013681,0.022615,0.102899,0.010008,0.042402,0.034506,0.016668,0.245924,0.000187,0.000511,0.010588,0.000100,0.001798,0.001191,0.000278,0.060479
3710552681.934954,289.798169,0.000317,0.000000,0.000000,0.000208,0.000000,10.000000,0.210873,0.044468,31.336340,35.815123,49.629876,32.203377,30.248168,29.725053,29.278098,29.185930,0.015193,0.012976,0.117177,0.011919,0.046509,0.058845,0.014719,0.124187,0.000231,0.000168,0.013731,0.000142,0.002163,0.003463,0.000217,0.015422
3710553031.935423,307.826307,0.000348,0.000000,0.000000,0.000312,0.000000,10.000000,0.111258,0.012378,31.390537,36.037123,50.038846,32.196190,30.749512,29.823734,29.281548,29.704771,0.032265,0.035935,0.060272,0.007501,0.018004,0.036283,0.011911,0.051742,0.001041,0.001291,0.003633,0.000056,0.000324,0.001316,0.000142,0.002677
3710553381.936871,343.882583,0.000450,0.000000,0.000000,0.000271,0.000000,10.000000,0.142507,0.020308,31.779612,36.682640,51.646438,32.180641,31.273801,29.907787,29.308042,30.182456,0.033551,0.037376,0.023513,0.004841,0.043404,0.020066,0.007105,0.107126,0.001126,0.001397,0.000553,0.000023,0.001884,0.000403,0.000050,0.011476
3710553731.935363,366.262340,0.000312,0.000000,0.000000,0.000222,0.000000,10.000000,0.211470,0.044720,32.416498,37.379607,53.244675,32.180092,32.210308,30.011637,29.353774,29.638436,0.037228,0.043748,0.066349,0.002178,0.046088,0.045471,0.005711,0.189911,0.001386,0.001914,0.004402,0.000005,0.002124,0.002068,0.000033,0.036066
3710554081.936833,378.695538,0.000411,0.000000,0.000000,0.000277,0.000000,10.000000,0.323860,0.104885,32.717384,37.618735,50.980357,32.188791,31.128974,30.240387,29.459399,30.149972,0.008254,0.022230,0.275342,0.006762,0.121296,0.038472,0.011959,0.053153,0.000068,0.000494,0.075813,0.000046,0.014713,0.001480,0.000143,0.002825
3710554431.935303,418.481774,0.000450,0.000000,0.000000,0.000232,0.000000,10.000000,0.260763,0.067997,32.534302,37.250956,50.089253,32.171665,30.975870,30.230615,29.447036,30.835937,0.009824,0.024849,0.037613,0.007154,0.021909,0.027689,0.018769,0.039319,0.000097,0.000617,0.001415,0.000051,0.000480,0.000767,0.000352,0.001546
3710554781.936749,433.401612,0.000279,0.000000,0.000000,0.000242,0.000000,10.000000,0.492669,0.242722,32.453196,37.158345,47.157302,32.260695,29.353066,30.405089,29.588872,29.975963,0.013548,0.011047,0.116378,0.005940,0.019182,0.024372,0.007780,0.070462,0.000184,0.000122,0.013544,0.000035,0.000368,0.000594,0.000061,0.004965
3710555131.935220,443.348170,0.000242,0.000000,0.000000,0.000242,0.000000,10.000000,0.271676,0.073808,32.456393,37.116483,47.223485,32.202890,29.814136,30.164019,29.471772,30.406384,0.024747,0.023640,0.142187,0.005567,0.081976,0.040117,0.010569,0.050604,0.000612,0.000559,0.020217,0.000031,0.006720,0.001609,0.000112,0.002561
3710555481.935716,450.186430,0.000208,0.000000,0.000000,0.000232,0.000000,10.000000,0.339265,0.115101,32.988712,37.336370,46.823634,32.207591,29.813156,30.255434,29.490821,30.381735,0.014885,0.010364,0.137961,0.008130,0.028023,0.017783,0.006664,0.053734,0.000222,0.000107,0.019033,0.000066,0.000785,0.000316,0.000044,0.002887
3710555831.935160,473.187847,0.000187,0.000000,0.000000,0.000319,0.000000,10.000000,0.205652,0.042293,33.271972,37.352309,45.401896,32.218153,29.445833,30.317543,29.516388,30.352214,0.015375,0.019906,0.071492,0.007839,0.035190,0.020236,0.016476,0.097119,0.000236,0.000396,0.005111,0.000061,0.001238,0.000409,0.000271,0.009432
3710556181.935628,505.514163,0.000288,0.000000,0.000000,0.000222,0.000000,10.000000,0.317173,0.100599,33.423250,37.380208,44.534498,32.194087,29.652412,30.323054,29.501977,30.522771,0.029301,0.032864,0.017170,0.006267,0.022582,0.034285,0.012416,0.091735,0.000859,0.001080,0.000295,0.000039,0.000510,0.001175,0.000154,0.008415
3710556531.935121,468.836227,0.004077,0.000017,0.000000,0.000170,0.000000,10.000000,0.247356,0.061185,34.227848,38.038228,45.471037,32.152058,30.867982,30.361378,29.448013,31.060618,0.054633,0.039435,0.090196,0.012048,0.038286,0.030763,0.026061,0.232510,0.002985,0.001555,0.008135,0.000145,0.001466,0.000946,0.000679,0.054061
3710556881.935567,506.135823,0.000404,0.000000,0.000000,0.000170,0.000000,10.000000,0.127971,0.016377,34.239404,37.790728,43.451590,32.190650,30.023280,30.479903,29.554008,30.705669,0.015160,0.010536,0.093645,0.010882,0.047648,0.034753,0.016358,0.126677,0.000230,0.000111,0.008769,0.000118,0.002270,0.001208,0.000268,0.016047
3710557231.935038,553.381976,0.000302,0.000000,0.000000,0.000208,0.000000,10.000000,0.347369,0.120665,34.250502,37.397573,41.988052,32.203646,30.529505,30.496514,29.561284,31.027346,0.039656,0.047981,0.030283,0.006398,0.044238,0.031163,0.007347,0.035871,0.001573,0.002302,0.000917,0.000041,0.001957,0.000971,0.000054,0.001287
3710557581.935506,577.005053,0.000317,0.000000,0.000000,0.000230,0.000000,10.000000,0.231372,0.053533,34.940426,38.279608,44.410784,32.115888,31.224947,30.484767,29.469077,31.548359,0.064950,0.070876,0.004260,0.005883,0.019398,0.020723,0.005673,0.072557,0.004219,0.005023,0.000018,0.000035,0.000376,0.000429,0.000032,0.005265
3710557931.934999,587.573272,0.000439,0.000000,0.000000,0.000271,0.000000,10.000000,0.433941,0.188305,35.528687,38.964015,44.594486,32.113529,31.481757,30.564333,29.494318,31.869842,0.040250,0.039640,0.078661,0.005950,0.035377,0.035807,0.009738,0.067077,0.001620,0.001571,0.006188,0.000035,0.001252,0.001282,0.000095,0.004499
3710558281.935599,591.303231,0.000423,0.000000,0.000000,0.000155,0.000000,10.000000,0.092448,0.008547,35.954100,39.239837,43.799710,32.144161,31.475351,30.693705,29.597488,31.711515,0.029727,0.031115,0.090804,0.006747,0.049231,0.029445,0.018375,0.171539,0.000884,0.000968,0.008245,0.000046,0.002424,0.000867,0.000338,0.029426
3710558631.935047,616.791288,0.000379,0.000000,0.000000,0.000339,0.000000,10.000000,0.139284,0.019400,36.370114,39.746411,44.335536,32.124155,32.051921,30.607469,29.581830,32.167442,0.039813,0.034360,0.032602,0.005908,0.025470,0.023692,0.010534,0.071961,0.001585,0.001181,0.001063,0.000035,0.000649,0.000561,0.000111,0.005178
3710558981.935538,660.307482,0.000514,0.000000,0.000000,0.000271,0.000000,10.000000,0.351079,0.123257,37.095449,40.278293,45.451139,32.140005,32.263494,30.764486,29.642925,32.106528,0.013677,0.005439,0.197737,0.004232,0.110620,0.026777,0.008880,0.069898,0.000187,0.000030,0.039100,0.000018,0.012237,0.000717,0.000079,0.004886
3710559331.935338,741.123270,0.000743,0.000001,0.000000,0.000288,0.000000,10.000000,0.000259,0.000000,37.670573,40.656837,45.076096,32.114679,32.724665,30.775976,29.620685,32.700247,0.031060,0.028368,0.067753,0.010766,0.043239,0.031575,0.020169,0.165052,0.000965,0.000805,0.004590,0.000116,0.001870,0.000997,0.000407,0.027242
3710559681.936808,363.154039,0.010448,0.000109,0.000000,0.000139,0.000000,10.000000,0.437106,0.191062,37.038479,39.853005,42.517435,32.192923,31.753225,30.915098,29.790922,32.212218,0.013598,0.014991,0.048022,0.006589,0.011665,0.016849,0.008371,0.122706,0.000185,0.000225,0.002306,0.000043,0.000136,0.000284,0.000070,0.015057
3710560031.935260,687.660518,0.001006,0.000001,0.000000,0.000170,0.000000,10.000000,0.092315,0.008522,36.483642,39.440333,41.848990,32.162121,31.571516,30.848776,29.733113,32.418024,0.033970,0.059782,0.088237,0.006335,0.056672,0.028816,0.006297,0.054834,0.001154,0.003574,0.007786,0.000040,0.003212,0.000830,0.000040,0.003007
3710560381.936749,489.351004,0.008660,0.000075,0.000000,0.000222,0.000000,10.000000,0.377936,0.142836,36.920821,39.737883,41.495470,32.170695,32.094197,30.905907,29.768727,31.948256,0.026554,0.015308,0.161645,0.017058,0.108465,0.028141,0.019513,0.080386,0.000705,0.000234,0.026129,0.000291,0.011765,0.000792,0.000381,0.006462
3710560731.935227,756.043108,0.000778,0.000001,0.000000,0.000259,0.000000,10.000000,0.475179,0.225795,36.334779,39.142048,39.277304,32.233234,30.901272,31.017989,29.907808,31.652413,0.049884,0.020368,0.057607,0.009576,0.024814,0.022901,0.020267,0.156201,0.002488,0.000415,0.003319,0.000092,0.000616,0.000524,0.000411,0.024399
3710561081.935698,711.905254,0.006877,0.000047,0.000000,0.000187,0.000000,10.000000,0.416764,0.173693,36.414488,39.208443,40.465773,32.156941,31.668404,30.925636,29.763540,32.275165,0.051104,0.052074,0.132422,0.007226,0.025722,0.045786,0.016224,0.175009,0.002612,0.002712,0.017536,0.000052,0.000662,0.002096,0.000263,0.030628
3710561431.935304,764.746347,0.000459,0.000000,0.000000,0.000155,0.000000,10.000000,0.380034,0.144425,36.560447,39.330156,40.037706,32.146053,31.589871,30.962110,29.774128,32.463819,0.010166,0.035471,0.121887,0.015161,0.090379,0.040659,0.022265,0.156584,0.000103,0.001258,0.014856,0.000230,0.008168,0.001653,0.000496,0.024518
3710561781.936774,854.265374,0.000509,0.000000,0.000000,0.000259,0.000000,10.000000,0.233852,0.054687,38.239280,40.968248,42.888519,32.089421,32.818628,30.916662,29.708414,32.983694,0.063606,0.055332,0.115929,0.006580,0.019929,0.030095,0.016137,0.058825,0.004046,0.003062,0.013440,0.000043,0.000397,0.000906,0.000260,0.003460
3710562131.935245,551.516996,0.008531,0.000073,0.000000,0.000155,0.000000,10.000000,0.154055,0.023733,38.608583,40.920506,42.572194,32.170038,32.355164,31.105849,29.884503,32.223680,0.037961,0.083834,0.317916,0.018077,0.106124,0.043559,0.037325,0.192082,0.001441,0.007028,0.101071,0.000327,0.011262,0.001897,0.001393,0.036896
3710562481.936714,835.615576,0.000532,0.000000,0.000000,0.000310,0.000000,10.000000,0.344320,0.118556,37.703985,40.146968,40.814375,32.144572,32.124226,31.053233,29.845753,32.809949,0.036470,0.057353,0.098040,0.007533,0.115440,0.024037,0.008548,0.077354,0.001330,0.003289,0.009612,0.000057,0.013326,0.000578,0.000073,0.005984
3710562831.935206,541.570435,0.015320,0.000235,0.000000,0.000170,0.000000,10.000000,0.115479,0.013335,38.865845,41.103638,42.507440,32.134339,33.052582,31.083266,29.812166,32.723321,0.013832,0.058278,0.034155,0.010185,0.080985,0.021959,0.011570,0.150897,0.000191,0.003396,0.001167,0.000104,0.006559,0.000482,0.000134,0.022770
3710563181.935675,424.698372,0.006214,0.000039,0.000000,0.000288,0.000000,10.000000,0.043551,0.001897,39.164484,41.050897,42.180580,32.131967,33.400637,31.151496,29.873286,32.972570,0.023224,0.016744,0.055383,0.011859,0.052690,0.037951,0.019283,0.216773,0.000539,0.000280,0.003067,0.000141,0.002776,0.001440,0.000372,0.046991
3710563531.935123,825.047358,0.004957,0.000025,0.000000,0.000259,0.000000,10.000000,0.138363,0.019144,39.401691,41.397178,41.521271,32.140301,33.310928,31.165168,29.885786,33.256448,0.025971,0.020508,0.033916,0.005446,0.018321,0.018383,0.006999,0.136089,0.000674,0.000421,0.001150,0.000030,0.000336,0.000338,0.000049,0.018520
3710563881.935593,875.401810,0.000851,0.000001,0.000000,0.000259,0.000000,10.000000,0.100244,0.010049,38.842868,40.566010,40.201287,32.183667,33.094973,31.252101,29.963043,33.035536,0.097480,0.064677,0.088827,0.014686,0.028033,0.048323,0.027427,0.298956,0.009502,0.004183,0.007890,0.000216,0.000786,0.002335,0.000752,0.089375
3710564231.935079,820.695739,0.000485,0.000000,0.000000,0.000222,0.000000,10.000000,0.000187,0.000000,39.185902,41.059495,41.306457,32.121819,33.121204,31.182110,29.887658,33.358285,0.025061,0.014141,0.035761,0.007081,0.034634,0.031540,0.012858,0.072047,0.000628,0.000200,0.001279,0.000050,0.001199,0.000995,0.000165,0.005191
3710564581.935531,869.806871,0.000863,0.000001,0.000000,0.000187,0.000000,10.000000,0.000230,0.000000,39.677533,41.351910,40.419811,32.143449,32.820321,31.250164,29.967266,33.240267,0.027257,0.017104,0.066815,0.008769,0.029799,0.032285,0.011071,0.066097,0.000743,0.000293,0.004464,0.000077,0.000888,0.001042,0.000123,0.004369
3710564931.935025,736.149989,0.013083,0.000171,0.000000,0.000271,0.000000,10.000000,0.000242,0.000000,40.428764,41.887883,41.485105,32.124336,33.672587,31.262036,29.950395,33.291258,0.050001,0.097755,0.120535,0.009439,0.068477,0.034129,0.017702,0.155453,0.002500,0.009556,0.014529,0.000089,0.004689,0.001165,0.000313,0.024165
3710565281.935472,846.183795,0.000393,0.000000,0.000000,0.000139,0.000000,10.000000,0.000277,0.000000,41.083090,42.293704,42.772421,32.082468,34.462577,31.218204,29.871544,34.095897,0.080020,0.042284,0.045672,0.011789,0.032236,0.025333,0.011432,0.069019,0.006403,0.001788,0.002086,0.000139,0.001039,0.000642,0.000131,0.004764
3710565631.934940,848.670434,0.000312,0.000000,0.000000,0.000187,0.000000,10.000000,0.000159,0.000000,41.299483,42.338746,41.715549,32.105805,33.615255,31.301312,29.981440,33.968264,0.017289,0.017346,0.031235,0.009180,0.016164,0.018216,0.015259,0.195922,0.000299,0.000301,0.000976,0.000084,0.000261,0.000332,0.000233,0.038385
3710565981.935411,871.671851,0.000410,0.000000,0.000000,0.000232,0.000000,10.000000,0.000230,0.000000,41.620166,42.501213,42.062623,32.126648,33.977897,31.378400,30.037904,33.849686,0.006932,0.006345,0.096202,0.006935,0.048912,0.028742,0.014958,0.165193,0.000048,0.000040,0.009255,0.000048,0.002392,0.000826,0.000224,0.027289
3710566331.936878,882.861729,0.000208,0.000000,0.000000,0.000170,0.000000,10.000000,0.000259,0.000000,41.819889,42.598685,41.347127,32.133432,34.098166,31.446907,30.079590,33.743035,0.013780,0.010518,0.103043,0.009690,0.102192,0.027813,0.014399,0.164409,0.000190,0.000111,0.010618,0.000094,0.010443,0.000774,0.000207,0.027030
3710566681.935367,864.211932,0.000339,0.000000,0.000000,0.000155,0.000000,10.000000,0.000230,0.000000,42.372303,42.883194,42.234133,32.110024,34.699572,31.391342,30.017677,34.580393,0.017698,0.007373,0.038627,0.007151,0.047650,0.025113,0.008248,0.081988,0.000313,0.000054,0.001492,0.000051,0.002270,0.000631,0.000068,0.006722
3710567031.935837,889.078328,0.000485,0.000000,0.000000,0.000173,0.000000,10.000000,0.000288,0.000000,42.164441,42.660414,41.166400,32.082626,34.495006,31.405901,30.048644,34.679698,0.011271,0.010253,0.018087,0.008152,0.082667,0.027635,0.009927,0.102712,0.000127,0.000105,0.000327,0.000066,0.006834,0.000764,0.000099,0.010550
3710567381.935289,900.889866,0.000222,0.000000,0.000000,0.000222,0.000000,10.000000,0.000208,0.000000,42.553077,42.957056,41.521189,32.096961,35.080158,31.474879,30.098516,34.520906,0.032794,0.023892,0.022839,0.006012,0.016890,0.025348,0.013065,0.207332,0.001075,0.000571,0.000522,0.000036,0.000285,0.000643,0.000171,0.042987
3710567731.936775,899.024887,0.000317,0.000000,0.000000,0.000277,0.000000,10.000000,0.000139,0.000000,42.651826,42.900848,41.240203,32.133822,34.302998,31.585834,30.224026,33.834053,0.012917,0.013986,0.125018,0.010657,0.138568,0.041095,0.031785,0.216960,0.000167,0.000196,0.015630,0.000114,0.019201,0.001689,0.001010,0.047072
3710568081.935246,900.889866,0.000491,0.000000,0.000000,0.000242,0.000000,10.000000,0.000302,0.000000,42.511140,42.657948,41.303260,32.110364,34.778749,31.545554,30.162017,34.557729,0.027057,0.011649,0.048282,0.009196,0.053865,0.021494,0.005380,0.044853,0.000732,0.000136,0.002331,0.000085,0.002901,0.000462,0.000029,0.002012
3710568431.936714,906.484806,0.000444,0.000000,0.000000,0.000259,0.000000,10.000000,0.000222,0.000000,42.992501,42.862471,41.912856,32.148269,34.970231,31.591262,30.216344,34.485839,0.006107,0.018684,0.022200,0.007291,0.015468,0.029005,0.006378,0.064785,0.000037,0.000349,0.000493,0.000053,0.000239,0.000841,0.000041,0.004197
3710568781.935185,907.728125,0.000771,0.000001,0.000000,0.000230,0.000000,10.000000,0.000232,0.000000,42.810134,42.624319,41.087562,32.087181,34.368385,31.551176,30.205913,34.671986,0.012319,0.008181,0.026761,0.005792,0.090577,0.030410,0.016469,0.180927,0.000152,0.000067,0.000716,0.000034,0.008204,0.000925,0.000271,0.032734
3710569131.936680,902.754846,0.000310,0.000000,0.000000,0.000259,0.000000,10.000000,0.000271,0.000000,43.252831,42.794341,41.593530,32.062733,34.912421,31.566428,30.206428,34.807381,0.006232,0.008360,0.053663,0.009767,0.057013,0.019718,0.014264,0.090073,0.000039,0.000070,0.002880,0.000095,0.003250,0.000389,0.000203,0.008113
3710569481.935150,896.538247,0.000490,0.000000,0.000000,0.000208,0.000000,10.000000,0.000173,0.000000,43.412318,42.860098,41.401870,32.095736,35.137946,31.645001,30.246504,34.628898,0.016358,0.007864,0.019952,0.006279,0.014431,0.020424,0.005834,0.103357,0.000268,0.000062,0.000398,0.000039,0.000208,0.000417,0.000034,0.010683
3710569831.935602,911.458085,0.000416,0.000000,0.000000,0.000259,0.000000,10.000000,0.000312,0.000000,43.771823,42.927385,41.839975,32.117986,35.100708,31.688977,30.298872,34.700269,0.013032,0.011988,0.028510,0.003861,0.028364,0.024670,0.005156,0.112689,0.000170,0.000144,0.000813,0.000015,0.000805,0.000609,0.000027,0.012699
3710570181.935074,899.646547,0.000319,0.000000,0.000000,0.000271,0.000000,10.000000,0.000173,0.000000,43.852272,42.909750,41.736985,32.081508,35.258175,31.670195,30.293548,34.714083,0.013223,0.018531,0.011105,0.011490,0.018825,0.024404,0.014581,0.110686,0.000175,0.000343,0.000123,0.000132,0.000354,0.000596,0.000213,0.012251
3710570531.935541,910.214765,0.000339,0.000000,0.000000,0.000259,0.000000,10.000000,0.000170,0.000000,43.634686,42.871918,40.462105,32.091279,34.324888,31.747727,30.378643,34.411409,0.066833,0.038953,0.036295,0.012230,0.077441,0.036174,0.015279,0.124657,0.004467,0.001517,0.001317,0.000150,0.005997,0.001309,0.000233,0.015539
3710570881.935029,886.591689,0.000353,0.000000,0.000000,0.000327,0.000000,10.000000,0.000230,0.000000,43.587843,42.878927,40.753211,32.078322,35.237351,31.702706,30.323812,34.592467,0.006923,0.004830,0.007553,0.005361,0.009275,0.028604,0.004920,0.101094,0.000048,0.000023,0.000057,0.000029,0.000086,0.000818,0.000024,0.010220
3710571231.935482,903.998166,0.000302,0.000000,0.000000,0.000222,0.000000,10.000000,0.000208,0.000000,43.865425,42.925289,41.047820,32.064210,35.463263,31.708588,30.353296,34.373845,0.013762,0.006268,0.090895,0.005394,0.061644,0.027820,0.013272,0.149922,0.000189,0.000039,0.008262,0.000029,0.003800,0.000774,0.000176,0.022477
3710571581.934950,885.970029,0.000411,0.000000,0.000000,0.000259,0.000000,10.000000,0.000310,0.000000,43.986419,42.922387,40.906082,32.117719,35.318253,31.794053,30.393916,34.532749,0.006070,0.010193,0.021162,0.005840,0.081130,0.030930,0.009988,0.146759,0.000037,0.000104,0.000448,0.000034,0.006582,0.000957,0.000100,0.021538
3710571931.935421,871.671851,0.000438,0.000000,0.000000,0.000268,0.000000,10.000000,0.000222,0.000000,43.859626,42.805989,40.294669,32.065502,35.288649,31.752332,30.381333,34.551537,0.017707,0.012416,0.053460,0.009585,0.050186,0.026066,0.015136,0.208515,0.000314,0.000154,0.002858,0.000092,0.002519,0.000679,0.000229,0.043478
